session;task;date;position;dorsal;player;time;active_time;effective_time;rpe;sleep;sleeping_hours;fatigue;pain;mood;stress;total_distance;minute_distance;distance_vrange1;distance_vrange2;distance_vrange3;distance_vrange4;distance_vrange5;distance_vrange6;hmld;hmld_count;hmld_time;hmld_relative;hsr;hsr_time;num_hsr;sprints;num_acc;num_acc_expl;num_dec;num_dec_expl;num_hids;hid_intervals;average_speed;max_speed;max_acc;max_dec;time_vrange1;time_vrange2;time_vrange3;time_vrange4;time_vrange5;time_vrange6;zone1_time;zone2_time;zone3_time;zone4_time;zone1_hsr_time;zone2_hsr_time;zone3_hsr_time;zone4_hsr_time;zone1_hsr_distance;zone2_hsr_distance;zone3_hsr_distance;zone4_hsr_distance;player_load
Partit amistos;Periodo 2;8/24/2025;forward;1;Canito;47,854;40,282;0,000;;;;;;;;4.449,880;92,989;1.882,948;1.059,443;576,294;483,099;327,441;120,579;1.162,360;236,000;5,057;24,290;442,974;1,013;27,000;9,000;56,000;48,000;68,000;37,000;27,000;1,658;0,000;28,605;5,153;-6,034;28,032;6,787;2,585;1,712;0,895;0,272;10,703;22,335;8,040;2,382;0,027;0,677;0,310;0,000;16,057;289,030;137,886;0,000;0,000
Partit amistos;Periodo 2;8/24/2025;midfield;18;Caravaca;47,854;42,732;0,000;;;;;;;;4.877,253;101,920;1.806,190;1.366,144;672,198;646,121;239,225;85,524;1.156,800;262,000;5,758;24,174;320,130;0,740;19,000;5,000;94,000;29,000;76,000;44,000;19,000;2,258;0,000;30,267;4,954;-6,005;27,987;8,650;2,980;2,277;0,655;0,183;4,883;16,128;19,063;6,775;0,000;0,400;0,340;0,000;0,000;180,610;139,520;0,000;0,000
Partit amistos;Periodo 2;8/24/2025;defender/LTI;27;Joan Puig;16,816;14,478;0,000;;;;;;;;1.770,527;105,291;684,690;402,214;259,101;236,690;100,379;0,000;405,383;91,000;1,993;24,108;100,379;0,238;8,000;0,000;32,000;11,000;30,000;10,000;8,000;1,671;0,000;22,310;4,177;-4,847;9,857;2,433;1,112;0,800;0,277;0,000;0,517;4,172;8,118;1,952;0,115;0,027;0,085;0,012;44,898;13,805;35,429;6,247;0,000
Partit amistos;Periodo 2;8/24/2025;forward;28;Khalid;47,854;41,402;0,000;;;;;;;;4.757,745;99,423;1.738,444;1.407,454;611,904;528,584;248,609;172,006;1.300,362;291,000;5,918;27,174;412,255;0,910;23,000;7,000;93,000;48,000;88,000;39,000;23,000;2,025;0,000;32,246;5,188;-7,585;26,853;8,935;2,723;1,855;0,680;0,355;10,470;19,537;9,843;4,232;0,095;0,710;0,053;0,052;43,120;332,258;18,948;17,929;0,000
Partit amistos;Periodo 2;8/24/2025;forward;30;Ibuki;24,212;21,143;0,000;;;;;;;;2.256,443;93,197;1.011,183;538,333;265,957;247,550;148,866;22,213;542,399;129,000;2,528;22,402;170,529;0,380;14,000;1,000;32,000;23,000;35,000;25,000;14,000;1,457;0,000;28,626;4,777;-5,393;15,178;3,453;1,182;0,870;0,412;0,048;4,522;12,108;4,132;0,338;0,042;0,263;0,047;0,028;21,588;115,100;22,018;11,822;0,000
Partit amistos;Periodo 2;8/24/2025;;;;40,042;34,895;0,000;;;;;;;;3.940,133;98,671;1.552,901;1.061,518;507,199;449,295;230,798;89,056;971,722;209,429;4,475;24,121;316,790;0,722;19,286;5,143;63,286;33,714;62,286;30,857;19,286;1,910;0,000;28,862;4,954;-5,813;23,518;6,727;2,252;1,574;0,631;0,192;7,109;14,936;11,117;4,204;0,072;0,419;0,218;0,013;33,496;186,549;91,602;5,143;0,000
Partit amistos;Total;8/24/2025;defender/LTI;1;Cespedes;95,654;84,185;86,180;;;;;;;;9.786,210;102,309;3.514,440;2.825,127;1.353,939;1.118,712;630,729;244,705;2.409,165;470,000;10,652;25,186;870,305;1,990;54,000;17,000;139,000;84,000;124,000;69,000;54,000;1,849;6,017;31,440;5,510;-5,424;54,127;17,835;6,037;3,940;1,713;0,533;11,737;35,168;28,977;12,607;0,090;1,045;0,757;0,082;31,403;454,983;334,971;39,051;0,000
Partit amistos;Total;8/24/2025;forward;1;Paredes;95,654;86,253;86,180;8,000;;;;;;;10.154,703;106,161;3.923,405;2.670,789;1.279,472;1.295,133;731,877;202,510;2.679,384;528,000;11,695;28,011;927,713;2,200;59,000;15,000;172,000;63,000;169,000;65,000;59,000;1,595;6,306;30,156;4,916;-6,286;56,487;17,020;5,727;4,557;2,012;0,452;16,517;29,567;30,313;16,665;0,257;0,847;0,880;0,217;112,264;360,805;354,995;99,648;0,000
Partit amistos;Total;8/24/2025;forward;1;Canito;95,654;81,193;86,180;;;;;;;;9.256,737;96,774;3.826,368;2.111,385;1.170,601;1.171,416;656,104;278,926;2.512,618;485,000;10,728;26,268;918,718;2,072;55,000;19,000;117,000;104,000;130,000;79,000;55,000;1,641;5,790;30,492;5,539;-6,824;56,068;13,373;5,233;4,108;1,793;0,617;12,977;34,995;31,087;10,710;0,085;0,677;1,187;0,088;42,981;289,030;530,637;42,471;0,000
Partit amistos;Total;8/24/2025;midfield;18;Caravaca;95,654;84,463;86,180;;;;;;;;10.415,414;108,887;3.407,668;2.941,455;1.592,385;1.591,241;572,265;173,403;2.523,042;552,000;11,820;26,377;734,886;1,713;46,000;14,000;200,000;59,000;162,000;85,000;46,000;1,959;6,364;30,267;4,954;-6,005;51,320;18,552;7,038;5,617;1,557;0,380;11,922;35,228;35,073;8,222;0,085;0,985;0,640;0,003;36,392;428,349;267,832;2,313;0,000
Partit amistos;Total;8/24/2025;defender/LTI;27;Joan Puig;64,616;58,852;58,216;;;;;;;;7.559,824;116,997;2.617,332;1.881,376;1.163,820;1.101,927;477,192;100,692;1.867,463;387,000;8,363;28,901;569,968;1,288;36,000;6,000;131,000;48,000;119,000;53,000;36,000;1,665;6,465;31,018;4,556;-4,847;36,760;11,728;5,062;3,795;1,292;0,215;13,170;29,135;12,975;3,207;0,367;0,620;0,290;0,012;156,179;288,317;119,225;6,247;0,000
Partit amistos;Total;8/24/2025;forward;28;Khalid;95,654;84,655;86,180;;;;;;;;10.249,646;107,154;3.366,094;3.050,599;1.541,000;1.279,277;634,207;309,241;2.855,890;595,000;12,575;29,857;931,774;2,108;59,000;15,000;198,000;87,000;159,000;92,000;59,000;1,603;6,392;32,246;5,188;-7,585;51,508;19,342;6,887;4,527;1,733;0,658;13,833;31,062;31,188;14,570;0,123;0,833;0,960;0,192;57,028;384,372;411,622;78,752;0,000
Partit amistos;Total;8/24/2025;forward;30;Ibuki;72,012;63,645;64,879;;2,000;7,000;2,000;2,000;2,000;2,000;7.097,658;98,563;2.955,617;1.778,980;887,282;830,802;503,668;92,844;1.813,294;418,000;8,295;25,181;592,036;1,362;46,000;6,000;111,000;62,000;118,000;81,000;46,000;1,403;5,837;29,048;4,777;-5,847;43,755;11,420;3,945;2,920;1,398;0,207;7,970;26,607;26,368;5,215;0,128;0,602;0,582;0,040;56,748;258,747;253,274;18,137;0,000
Partit amistos;Total;8/24/2025;;;;87,842;77,607;79,142;8,000;2,000;7,000;2,000;2,000;2,000;2,000;9.217,170;105,263;3.372,989;2.465,673;1.284,071;1.198,358;600,863;200,332;2.380,122;490,714;10,590;27,112;792,200;1,819;50,714;13,143;152,571;72,429;140,143;74,857;50,714;1,674;6,167;30,667;5,063;-6,117;50,004;15,610;5,704;4,209;1,643;0,437;12,589;31,680;27,997;10,171;0,162;0,801;0,756;0,090;70,428;352,086;324,651;40,946;0,000
