session;task;date;position;dorsal;player;time;active_time;effective_time;rpe;sleep;sleeping_hours;fatigue;pain;mood;stress;total_distance;minute_distance;distance_vrange1;distance_vrange2;distance_vrange3;distance_vrange4;distance_vrange5;distance_vrange6;hmld;hmld_count;hmld_time;hmld_relative;hsr;hsr_time;num_hsr;sprints;num_acc;num_acc_expl;num_dec;num_dec_expl;num_hids;hid_intervals;average_speed;max_speed;max_acc;max_dec;time_vrange1;time_vrange2;time_vrange3;time_vrange4;time_vrange5;time_vrange6;zone1_time;zone2_time;zone3_time;zone4_time;zone1_hsr_time;zone2_hsr_time;zone3_hsr_time;zone4_hsr_time;zone1_hsr_distance;zone2_hsr_distance;zone3_hsr_distance;zone4_hsr_distance;player_load
COPA DEL REI;2A PART;10/29/2025;midfield;29;Vacas;51,103;47,693;0,000;;;;;;;;5.407,279;105,811;2.167,159;1.647,758;681,479;681,720;173,595;30,215;964,855;244,000;5,020;18,881;195,496;0,443;16,000;3,000;90,000;30,000;74,000;34,000;16,000;2,785;0,000;26,151;4,397;-6,442;31,143;10,522;3,068;2,407;0,483;0,070;11,723;23,608;13,827;1,935;0,082;0,273;0,088;0,000;39,197;117,555;38,744;0,000;0,000
COPA DEL REI;2A PART;10/29/2025;;;;42,378;38,665;0,000;;;;;;;;4.788,108;112,885;1.640,230;1.385,976;738,067;621,331;299,893;56,018;1.050,960;217,455;4,744;25,245;349,693;0,825;24,000;3,636;72,364;24,000;64,818;32,273;24,000;1,622;0,000;28,520;4,880;-6,690;23,550;8,691;3,285;2,188;0,827;0,124;6,789;16,296;14,288;3,947;0,070;0,399;0,309;0,044;32,389;169,730;127,607;18,683;0,000
COPA DEL REI;1A PART PRO;10/29/2025;defender;1;Campeny;19,411;17,777;0,000;;;;;;;;2.037,863;104,983;803,384;638,008;277,288;200,466;80,340;16,672;391,433;81,000;1,842;20,165;97,012;0,215;7,000;2,000;28,000;12,000;23,000;11,000;7,000;2,204;0,000;26,084;3,878;-5,236;11,598;3,970;1,245;0,707;0,218;0,038;2,335;10,333;6,452;0,292;0,020;0,105;0,090;0,000;8,833;46,874;41,305;0,000;0,000
COPA DEL REI;1A PART PRO;10/29/2025;midfield;1;Adnane;19,411;17,075;0,000;;;;;;;;2.069,641;106,621;737,674;699,368;334,171;223,122;65,622;0,000;329,995;78,000;1,635;17,000;60,106;0,128;8,000;0,000;26,000;8,000;23,000;13,000;8,000;1,881;0,000;23,175;3,564;-5,108;10,165;4,423;1,502;0,798;0,187;0,000;0,000;4,532;11,098;3,782;0,000;0,043;0,073;0,012;0,000;16,948;33,936;9,223;0,000
COPA DEL REI;1A PART PRO;10/29/2025;defender;1;Guillem;19,411;14,387;0,000;;;;;;;;1.830,293;94,290;575,067;597,212;346,253;194,296;90,456;0,000;381,083;86,000;1,883;19,632;87,061;0,220;7,000;0,000;27,000;12,000;30,000;10,000;7,000;2,521;0,000;22,999;5,724;-5,198;8,155;3,765;1,528;0,683;0,255;0,000;0,558;7,953;5,887;3,500;0,028;0,060;0,103;0,028;12,543;25,974;33,370;15,174;0,000
COPA DEL REI;1A PART PRO;10/29/2025;defender;1;Escoruela;19,411;16,687;0,000;;;;;;;;2.191,390;112,893;672,152;696,471;329,816;243,929;134,444;73,268;623,883;126,000;2,750;32,140;201,463;0,433;15,000;3,000;40,000;14,000;34,000;23,000;15,000;1,232;0,000;29,270;4,327;-6,036;9,515;4,337;1,472;0,837;0,368;0,158;1,168;5,937;6,480;5,353;0,045;0,082;0,200;0,107;20,245;35,813;98,398;47,007;0,000
COPA DEL REI;1A PART PRO;10/29/2025;forward;1;Canito;19,411;16,812;0,000;;;;;;;;1.930,362;99,445;832,620;416,261;226,311;269,490;122,715;32,516;483,149;104,000;2,232;24,890;154,666;0,372;13,000;1,000;27,000;19,000;34,000;11,000;13,000;1,201;0,000;30,491;4,732;-5,202;11,895;2,565;1,002;0,935;0,348;0,067;0,000;2,352;8,608;8,373;0,000;0,112;0,108;0,152;0,000;49,240;44,606;60,819;0,000
COPA DEL REI;1A PART PRO;10/29/2025;defender;4;Cano;19,411;15,920;0,000;;;;;;;;1.817,541;93,633;744,968;578,578;234,120;163,778;69,918;8,124;359,124;100,000;1,937;18,501;74,680;0,162;5,000;1,000;37,000;7,000;28,000;23,000;5,000;3,316;0,000;26,527;4,117;-5,035;10,465;3,620;1,052;0,577;0,188;0,018;2,833;9,215;4,080;3,192;0,032;0,130;0,000;0,000;16,508;58,173;0,000;0,000;0,000
COPA DEL REI;1A PART PRO;10/29/2025;midfield;25;Meshak;19,411;16,022;0,000;;;;;;;;1.853,912;95,507;746,392;585,965;300,048;136,245;47,009;0,000;247,478;71,000;1,382;12,749;47,009;0,110;3,000;0,000;23,000;11,000;24,000;10,000;3,000;5,442;0,000;23,803;4,089;-5,373;10,403;3,683;1,330;0,480;0,125;0,000;0,777;8,187;9,353;1,095;0,035;0,047;0,028;0,000;14,790;19,118;13,101;0,000;0,000
COPA DEL REI;1A PART PRO;10/29/2025;forward;28;Khalid;19,411;15,727;0,000;;;;;;;;1.786,429;92,030;641,897;641,759;245,230;142,542;74,812;23,269;408,593;112,000;2,123;21,049;97,527;0,222;6,000;2,000;44,000;10,000;43,000;9,000;6,000;2,596;0,000;30,009;4,414;-4,962;9,750;4,117;1,097;0,507;0,207;0,050;0,000;0,925;9,783;8,535;0,000;0,040;0,112;0,070;0,000;15,682;52,941;28,904;0,000
COPA DEL REI;1A PART PRO;10/29/2025;midfield;29;Vacas;19,411;16,497;0,000;;;;;;;;1.814,928;93,499;759,957;559,771;236,202;170,737;66,567;3,659;289,454;70,000;1,582;14,912;70,227;0,158;3,000;1,000;28,000;4,000;26,000;9,000;3,000;3,108;0,000;26,108;3,468;-4,786;11,093;3,558;1,052;0,603;0,182;0,008;0,335;6,040;8,080;4,932;0,000;0,000;0,137;0,022;0,000;0,000;59,169;11,058;0,000
COPA DEL REI;1A PART PRO;10/29/2025;;;;19,411;16,322;0,000;;;;;;;;1.925,818;99,211;723,790;601,488;281,049;193,845;83,543;17,501;390,466;92,000;1,929;20,115;98,861;0,224;7,444;1,111;31,111;10,778;29,444;13,222;7,444;2,611;0,000;26,496;4,257;-5,215;10,338;3,782;1,253;0,681;0,231;0,038;0,890;6,164;7,758;4,339;0,018;0,069;0,095;0,043;8,102;29,758;41,870;19,132;0,000
COPA DEL REI;2A PART PRO;10/29/2025;defender;1;Campeny;19,180;16,947;0,000;;;;;;;;1.957,869;102,079;828,143;516,641;282,577;225,933;62,613;27,162;360,119;82,000;1,738;18,776;86,440;0,200;5,000;1,000;36,000;7,000;25,000;9,000;5,000;2,704;0,000;27,783;3,697;-5,535;11,377;3,268;1,262;0,807;0,173;0,060;2,958;5,430;9,035;1,700;0,028;0,120;0,052;0,000;12,083;53,604;20,754;0,000;0,000
COPA DEL REI;2A PART PRO;10/29/2025;midfield;1;Adnane;19,180;17,105;0,000;;;;;;;;1.944,243;101,368;850,395;527,824;275,720;193,991;60,769;24,068;289,801;67,000;1,308;15,110;81,522;0,180;4,000;2,000;21,000;9,000;20,000;13,000;4,000;4,078;0,000;27,745;3,924;-4,894;11,633;3,330;1,230;0,695;0,163;0,053;4,615;8,248;5,937;0,372;0,025;0,087;0,068;0,000;10,848;41,651;29,023;0,000;0,000
COPA DEL REI;2A PART PRO;10/29/2025;defender;1;Escoruela;19,180;16,223;0,000;;;;;;;;1.995,704;104,051;729,906;532,365;277,902;279,385;142,631;12,976;432,358;90,000;1,920;22,542;155,607;0,377;11,000;2,000;27,000;10,000;28,000;14,000;11,000;1,530;0,000;25,732;5,041;-4,856;10,257;3,323;1,232;0,990;0,392;0,030;5,793;5,202;6,927;0,637;0,138;0,117;0,122;0,000;59,558;45,468;50,580;0,000;0,000
COPA DEL REI;2A PART PRO;10/29/2025;forward;1;Canito;19,180;16,622;0,000;;;;;;;;1.805,584;94,139;789,952;394,865;251,103;219,027;106,600;31,469;437,424;89,000;2,007;22,806;131,399;0,318;8,000;2,000;28,000;16,000;26,000;11,000;8,000;1,911;0,000;29,437;4,543;-6,461;11,897;2,472;1,118;0,770;0,297;0,068;6,193;7,515;5,348;0,108;0,073;0,073;0,172;0,000;26,057;31,179;74,163;0,000;0,000
COPA DEL REI;2A PART PRO;10/29/2025;defender;4;Cano;19,180;16,555;0,000;;;;;;;;1.669,637;87,051;933,021;345,271;171,930;143,461;54,971;0,710;292,705;86,000;1,633;15,261;53,401;0,132;3,000;0,000;31,000;15,000;29,000;8,000;3,000;1,708;0,000;24,338;4,259;-5,332;12,910;2,225;0,765;0,507;0,147;0,002;9,943;5,235;3,585;0,275;0,020;0,112;0,000;0,000;4,556;48,845;0,000;0,000;0,000
COPA DEL REI;2A PART PRO;10/29/2025;midfield;25;Meshak;19,180;16,102;0,000;;;;;;;;1.605,412;83,703;834,676;422,279;214,849;76,295;35,215;9,469;228,707;57,000;1,267;11,924;42,993;0,097;3,000;1,000;20,000;4,000;23,000;7,000;3,000;8,117;0,000;26,324;3,859;-4,868;12,057;2,692;0,962;0,273;0,097;0,022;0,045;8,278;9,713;1,112;0,000;0,050;0,040;0,007;0,000;22,877;15,355;4,762;0,000
COPA DEL REI;2A PART PRO;10/29/2025;forward;28;Khalid;19,180;16,247;0,000;;;;;;;;1.649,394;85,996;783,156;400,197;157,326;209,010;59,758;0,000;277,489;89,000;1,532;14,468;58,034;0,150;7,000;0,000;23,000;14,000;26,000;19,000;7,000;1,889;0,000;23,947;5,291;-6,693;12,140;2,537;0,683;0,722;0,165;0,000;8,962;6,375;3,510;0,333;0,072;0,078;0,000;0,000;32,963;25,070;0,000;0,000;0,000
COPA DEL REI;2A PART PRO;10/29/2025;midfield;29;Vacas;19,180;16,242;0,000;;;;;;;;1.701,754;88,726;730,672;522,885;259,413;145,613;25,320;0,000;213,255;70,000;1,343;11,119;20,180;0,035;3,000;0,000;24,000;9,000;21,000;13,000;3,000;4,908;0,000;22,280;4,109;-5,465;11,192;3,307;1,148;0,522;0,073;0,000;7,140;5,245;6,222;0,573;0,023;0,000;0,012;0,000;11,970;0,000;8,210;0,000;0,000
COPA DEL REI;2A PART PRO;10/29/2025;;;;19,180;16,505;0,000;;;;;;;;1.791,200;93,389;809,990;457,791;236,353;186,589;68,485;13,232;316,482;78,750;1,594;16,501;78,697;0,186;5,500;1,000;26,250;10,500;24,750;11,750;5,500;3,356;0,000;25,948;4,340;-5,513;11,683;2,894;1,050;0,661;0,188;0,029;5,706;6,441;6,285;0,639;0,048;0,080;0,058;0,001;19,755;33,587;24,760;0,595;0,000
COPA DEL REI;Total;10/29/2025;forward;1;Andrews;47,088;45,165;44,213;;;;;;;;5.032,791;106,880;2.007,345;1.342,348;682,990;657,988;286,121;48,780;1.166,277;270,000;5,467;24,768;331,597;0,778;24,000;4,000;92,000;33,000;82,000;39,000;24,000;1,825;6,395;29,391;4,054;-6,398;30,233;8,640;3,057;2,338;0,787;0,110;0,930;4,473;24,202;17,298;0,000;0,037;0,612;0,130;0,000;8,858;267,421;55,318;0,000
COPA DEL REI;Total;10/29/2025;defender;1;Guillem;117,602;103,103;110,423;;;;;;;;12.701,013;108,000;4.058,500;3.971,053;2.139,728;1.606,725;800,411;52,343;2.759,840;597,000;13,425;23,468;838,217;2,070;54,000;3,000;217,000;50,000;194,000;82,000;54,000;2,118;6,214;28,012;5,724;-5,763;60,295;25,257;9,540;5,687;2,207;0,118;10,407;47,945;44,718;12,498;0,107;0,872;0,877;0,215;48,256;378,915;322,187;88,858;0,000
COPA DEL REI;Total;10/29/2025;defender;1;Escoruela;38,591;32,910;36,235;5,000;;;;;;;4.187,094;108,499;1.402,058;1.228,836;607,719;523,314;277,075;86,244;1.056,241;216,000;4,670;27,370;357,070;0,810;26,000;5,000;67,000;24,000;62,000;37,000;26,000;1,381;6,320;29,270;5,041;-6,036;19,772;7,660;2,703;1,827;0,760;0,188;6,962;11,138;13,407;5,990;0,183;0,198;0,322;0,107;79,803;81,281;148,979;47,007;0,000
COPA DEL REI;Total;10/29/2025;defender/LTI;1;Cespedes;98,191;88,337;92,197;;;;;;;;10.525,200;107,191;3.599,584;3.119,964;1.503,585;1.333,872;750,623;153,388;2.507,538;499,000;11,400;25,537;889,500;2,082;60,000;11,000;159,000;70,000;127,000;83,000;60,000;1,652;6,348;30,384;6,096;-8,749;54,622;19,898;6,717;4,695;2,068;0,337;11,180;33,662;38,675;11,317;0,112;1,030;0,853;0,072;53,227;425,378;372,982;29,950;0,000
COPA DEL REI;Total;10/29/2025;forward;1;Paredes;47,088;43,867;44,213;;;;;;;;5.052,664;107,302;1.892,668;1.523,558;769,974;623,675;221,185;15,895;1.076,208;266,000;5,557;22,855;235,980;0,538;18,000;2,000;103,000;28,000;78,000;39,000;18,000;2,652;6,424;26,395;4,939;-5,373;27,855;9,678;3,458;2,227;0,612;0,037;0,880;3,312;22,178;20,473;0,000;0,012;0,387;0,140;0,000;6,564;170,072;59,345;0,000
COPA DEL REI;Total;10/29/2025;defender;1;Campeny;136,782;125,255;128,432;;1,000;9,000;2,000;2,000;1,000;1,000;14.736,046;107,733;5.429,518;4.513,866;2.107,538;1.823,589;638,525;133,233;3.132,830;717,000;15,173;22,904;747,161;1,700;53,000;10,000;262,000;85,000;226,000;91,000;53,000;2,358;6,299;29,659;5,311;-7,829;78,983;28,285;9,452;6,477;1,760;0,298;14,098;51,192;52,843;18,593;0,133;0,822;0,677;0,068;58,929;351,802;303,743;32,688;0,000
COPA DEL REI;Total;10/29/2025;midfield;1;Adnane;89,694;82,162;84,218;;;;;;;;10.857,389;121,049;3.617,799;3.399,382;1.769,600;1.154,566;470,527;108,255;1.851,084;380,000;7,990;20,638;558,897;1,232;39,000;6,000;119,000;39,000;114,000;69,000;39,000;2,587;6,568;30,823;4,253;-7,777;48,112;20,820;7,727;4,010;1,265;0,228;12,622;40,313;30,700;5,355;0,127;0,595;0,498;0,012;55,482;279,122;215,071;9,223;0,000
COPA DEL REI;Total;10/29/2025;midfield;1;Izan;64,676;57,570;60,728;;;;;;;;7.633,864;118,032;2.408,738;2.085,233;1.327,051;1.062,251;456,692;79,988;1.568,282;312,000;6,818;24,248;533,853;1,222;35,000;4,000;100,000;33,000;100,000;44,000;35,000;1,508;6,882;31,356;4,549;-6,543;33,937;12,753;5,777;3,695;1,240;0,168;3,937;23,192;30,370;4,347;0,025;0,833;0,363;0,000;10,458;348,645;174,750;0,000;0,000
COPA DEL REI;Total;10/29/2025;forward;1;Canito;75,330;65,967;70,731;;;;;;;;7.370,544;97,843;3.160,805;1.700,119;937,196;889,401;542,026;97,911;1.806,608;364,000;8,150;23,983;630,987;1,535;45,000;8,000;101,000;55,000;110,000;53,000;45,000;1,436;5,844;30,491;4,830;-7,030;46,248;10,683;4,190;3,127;1,505;0,213;17,588;27,715;18,608;9,400;0,387;0,382;0,615;0,152;159,668;165,404;245,095;60,819;0,000
COPA DEL REI;Total;10/29/2025;defender;4;Cano;68,019;56,855;63,867;;;;;;;;6.413,518;94,290;2.853,846;1.688,464;828,430;671,905;293,008;39,311;1.201,846;302,000;6,092;17,669;325,566;0,755;21,000;2,000;103,000;35,000;93,000;50,000;21,000;2,287;5,720;29,482;4,784;-5,698;39,240;10,635;3,710;2,382;0,803;0,085;14,570;18,285;20,670;10,253;0,063;0,333;0,148;0,198;27,433;147,270;63,985;80,722;0,000
COPA DEL REI;Total;10/29/2025;midfield;25;Meshak;136,782;125,108;128,432;;;;;;;;15.432,986;112,829;5.420,373;4.257,409;2.734,363;2.087,599;736,812;145,530;3.189,564;716,000;14,990;23,319;866,290;2,002;68,000;8,000;249,000;73,000;242,000;84,000;68,000;4,150;6,270;30,364;4,912;-6,270;76,252;26,820;12,248;7,405;2,060;0,323;5,142;53,042;65,718;12,850;0,070;0,657;1,240;0,035;33,281;283,022;533,392;16,595;0,000
COPA DEL REI;Total;10/29/2025;defender/LTI;27;Joan Puig;71,773;68,100;67,391;;;;;;;;8.597,354;119,785;2.900,913;2.194,997;1.327,056;1.191,019;690,320;206,940;2.455,572;476,000;10,702;34,213;892,814;2,042;61,000;13,000;170,000;42,000;157,000;46,000;61,000;1,078;7,084;31,585;4,874;-7,807;41,840;13,838;5,890;4,185;1,895;0,452;8,533;26,765;26,362;9,152;0,092;0,962;0,678;0,310;41,430;431,716;285,849;133,819;0,000
COPA DEL REI;Total;10/29/2025;forward;28;Khalid;89,694;78,755;84,218;;;;;;;;8.834,082;98,491;3.336,611;2.644,507;1.135,395;1.047,501;508,434;67,167;2.032,113;513,000;10,135;22,656;568,254;1,335;44,000;5,000;165,000;59,000;165,000;80,000;44,000;2,019;5,528;30,009;5,291;-6,693;51,617;16,865;5,040;3,678;1,405;0,150;30,092;31,068;18,722;9,568;0,152;0,740;0,313;0,130;77,149;294,194;141,019;55,893;0,000
COPA DEL REI;Total;10/29/2025;midfield;29;Vacas;136,782;124,323;128,432;;;;;;;;14.118,897;103,222;5.564,102;4.217,999;1.984,263;1.710,960;523,280;38,901;2.659,580;674,000;13,990;19,444;541,443;1,228;45,000;4,000;245,000;73,000;215,000;96,000;45,000;3,179;5,894;26,151;4,441;-6,442;81,000;26,840;8,878;6,055;1,460;0,090;20,207;39,432;51,727;24,970;0,105;0,318;0,670;0,135;51,168;136,718;287,955;65,602;0,000
