session;task;date;position;dorsal;player;time;active_time;effective_time;rpe;sleep;sleeping_hours;fatigue;pain;mood;stress;total_distance;minute_distance;distance_vrange1;distance_vrange2;distance_vrange3;distance_vrange4;distance_vrange5;distance_vrange6;hmld;hmld_count;hmld_time;hmld_relative;hsr;hsr_time;num_hsr;sprints;num_acc;num_acc_expl;num_dec;num_dec_expl;num_hids;hid_intervals;average_speed;max_speed;max_acc;max_dec;time_vrange1;time_vrange2;time_vrange3;time_vrange4;time_vrange5;time_vrange6;zone1_time;zone2_time;zone3_time;zone4_time;zone1_hsr_time;zone2_hsr_time;zone3_hsr_time;zone4_hsr_time;zone1_hsr_distance;zone2_hsr_distance;zone3_hsr_distance;zone4_hsr_distance;player_load
J6;1A PART;10/4/2025;;;;50,951;44,837;0,000;;;;;;;;5.500,598;107,958;2.068,606;1.314,580;720,634;663,509;348,594;88,691;1.304,037;269,200;5,725;25,594;431,705;0,964;27,900;4,900;85,500;35,000;80,800;40,000;27,900;1,861;0,000;29,589;4,859;-5,855;30,384;7,994;3,093;2,255;0,926;0,186;6,701;17,577;14,603;7,455;0,093;0,326;0,378;0,132;42,658;145,281;166,393;59,938;0,000
J6;2A PART;10/4/2025;forward;1;Mahicas;14,099;11,133;0,000;;;;;;;;1.565,823;111,056;546,332;369,129;154,411;148,757;92,755;21,236;353,796;59,000;1,383;25,093;112,696;0,220;8,000;2,000;17,000;8,000;16,000;10,000;8,000;1,358;0,000;27,586;3,885;-4,536;7,730;2,082;0,607;0,450;0,223;0,042;3,910;6,907;2,672;0,592;0,033;0,187;0,000;0,000;16,652;96,045;0,000;0,000;0,000
J6;2A PART;10/4/2025;forward;1;Andrews;56,361;47,905;0,000;;;;;;;;5.487,116;97,357;2.228,700;1.322,662;717,973;610,134;319,643;105,713;1.180,162;213,000;4,860;20,939;417,407;0,942;29,000;8,000;66,000;28,000;60,000;30,000;29,000;1,881;0,000;28,228;4,694;-5,955;33,525;8,063;3,150;2,085;0,852;0,230;6,945;17,167;18,825;9,167;0,077;0,263;0,313;0,132;36,461;113,530;138,730;57,896;0,000
J6;2A PART;10/4/2025;defender;1;Guillem;36,796;29,813;0,000;;;;;;;;3.736,576;101,549;1.335,507;866,657;438,251;525,054;329,474;30,963;931,308;173,000;3,850;25,310;350,506;0,825;21,000;2,000;52,000;23,000;43,000;34,000;21,000;1,604;0,000;29,177;4,760;-6,500;20,000;5,267;1,852;1,760;0,870;0,065;3,860;15,128;10,708;5,100;0,203;0,347;0,045;0,230;86,170;155,528;21,163;87,645;0,000
J6;2A PART;10/4/2025;defender;1;Escoruela;20,146;16,532;0,000;;;;;;;;1.972,587;97,913;786,284;453,817;246,297;175,660;110,640;126,391;531,808;92,000;2,118;26,397;237,031;0,500;13,000;6,000;25,000;16,000;21,000;17,000;13,000;1,494;0,000;31,993;4,431;-6,935;11,538;2,773;1,065;0,603;0,293;0,258;0,297;5,418;4,985;5,720;0,000;0,160;0,205;0,127;0,000;67,389;101,328;64,722;0,000
J6;2A PART;10/4/2025;forward;1;Paredes;14,600;13,572;0,000;;;;;;;;1.750,867;119,924;584,620;384,187;303,584;304,880;115,785;27,037;456,413;92,000;1,928;31,262;141,679;0,315;13,000;2,000;22,000;17,000;21,000;19,000;13,000;1,094;0,000;29,908;4,759;-4,604;8,448;2,350;1,335;1,065;0,315;0,058;2,450;7,565;2,927;1,473;0,115;0,090;0,110;0,000;52,494;45,076;44,109;0,000;0,000
J6;2A PART;10/4/2025;defender;1;Campeny;56,870;48,502;0,000;;;;;;;;5.324,363;93,623;2.391,734;1.208,215;594,352;585,969;255,388;6,060;963,260;229,000;4,495;16,938;252,704;0,563;19,000;1,000;78,000;26,000;59,000;47,000;19,000;3,050;0,000;25,865;4,605;-5,653;35,992;7,312;2,532;1,973;0,680;0,013;4,170;14,092;21,522;13,912;0,015;0,313;0,172;0,063;7,904;129,748;81,558;33,494;0,000
J6;2A PART;10/4/2025;midfield;1;Adnane;42,206;34,690;0,000;;;;;;;;3.993,867;94,627;1.606,907;1.009,789;485,529;523,039;219,277;55,228;754,098;133,000;3,135;17,867;264,824;0,597;19,000;2,000;41,000;15,000;33,000;25,000;19,000;2,143;0,000;30,563;4,935;-6,386;23,763;6,277;2,123;1,817;0,593;0,117;8,158;15,663;12,208;3,658;0,038;0,170;0,382;0,007;18,291;72,894;170,181;3,457;0,000
J6;2A PART;10/4/2025;midfield;1;Izan;56,870;46,718;0,000;;;;;;;;4.881,865;85,842;2.112,494;1.197,601;686,759;468,238;259,291;61,845;924,421;176,000;4,135;16,255;304,193;0,732;15,000;3,000;65,000;15,000;59,000;22,000;15,000;3,792;0,000;27,943;4,558;-7,660;33,757;7,452;3,037;1,637;0,698;0,138;1,615;18,743;23,213;10,138;0,000;0,240;0,282;0,210;0,000;97,586;115,582;91,025;0,000
J6;2A PART;10/4/2025;forward;1;Canito;42,095;33,323;0,000;;;;;;;;3.826,921;90,912;1.759,189;704,445;426,749;417,495;208,881;99,125;849,922;150,000;3,383;20,191;308,006;0,628;23,000;7,000;44,000;21,000;38,000;24,000;23,000;1,739;0,000;31,842;4,487;-6,369;25,152;4,200;1,815;1,412;0,545;0,200;12,582;15,687;9,673;2,877;0,033;0,362;0,233;0,000;20,807;173,306;113,893;0,000;0,000
J6;2A PART;10/4/2025;defender;4;Cano;56,870;48,447;0,000;;;;;;;;5.158,892;90,714;2.667,708;1.041,796;528,163;453,153;178,220;71,048;820,993;184,000;3,890;14,436;246,328;0,525;17,000;2,000;63,000;22,000;56,000;26,000;17,000;3,376;0,000;30,054;5,041;-5,726;37,632;6,357;2,288;1,547;0,475;0,148;8,518;8,182;22,543;15,843;0,128;0,028;0,133;0,235;61,949;14,011;61,696;108,672;0,000
J6;2A PART;10/4/2025;midfield;18;Caravaca;36,282;29,428;0,000;;;;;;;;3.644,164;100,440;1.293,193;693,531;458,586;565,890;371,207;119,779;1.124,755;177,000;4,470;31,000;483,486;1,095;26,000;7,000;58,000;14,000;53,000;26,000;26,000;1,322;0,000;29,466;3,978;-6,620;19,987;4,297;1,977;1,923;0,987;0,258;7,420;10,125;12,022;5,650;0,295;0,422;0,297;0,082;134,741;187,126;122,243;39,376;0,000
J6;2A PART;10/4/2025;midfield;25;Meshak;20,430;17,672;0,000;;;;;;;;2.103,213;102,949;713,011;535,391;359,361;313,300;98,848;39,312;487,999;92,000;2,185;23,887;134,785;0,313;6,000;2,000;36,000;9,000;33,000;8,000;6,000;3,268;0,000;28,799;3,867;-5,967;11,323;3,308;1,575;1,112;0,268;0,085;2,117;7,553;7,083;3,677;0,005;0,107;0,202;0,000;3,448;50,569;80,769;0,000;0,000
J6;2A PART;10/4/2025;defender/LTI;27;Joan Puig;56,870;49,092;0,000;;;;;;;;5.181,275;91,107;2.282,289;1.255,129;586,289;578,055;279,708;76,179;1.054,189;218,000;4,627;18,537;353,023;0,790;23,000;5,000;81,000;24,000;52,000;38,000;23,000;2,458;0,000;30,006;4,576;-5,825;35,720;7,875;2,578;1,998;0,757;0,163;2,028;12,192;23,622;17,243;0,067;0,137;0,380;0,207;28,171;57,408;174,184;93,260;0,000
J6;2A PART;10/4/2025;midfield;29;Vacas;14,870;13,598;0,000;;;;;;;;1.660,965;111,700;602,822;327,673;234,962;337,803;61,309;6,825;302,225;78,000;1,438;20,325;58,148;0,128;4,000;1,000;24,000;13,000;22,000;15,000;4,000;3,184;0,000;26,009;4,578;-6,398;9,293;1,993;0,993;1,138;0,165;0,015;2,210;7,143;2,838;2,650;0,000;0,083;0,045;0,000;0,000;42,073;16,075;0,000;0,000
J6;2A PART;10/4/2025;;;;37,526;31,459;0,000;;;;;;;;3.592,035;99,265;1.493,628;812,145;444,376;429,102;207,173;60,481;766,811;147,571;3,278;22,031;261,773;0,584;16,857;3,571;48,000;17,929;40,429;24,357;16,857;2,269;0,000;29,103;4,511;-6,081;22,419;4,972;1,923;1,466;0,552;0,128;4,734;11,540;12,489;6,979;0,072;0,208;0,200;0,092;33,363;93,021;88,679;41,396;0,000
J6;Compensatorio;10/4/2025;forward;1;Paredes;7,204;5,663;0,000;;;;;;;;980,366;136,094;197,349;40,498;29,760;72,221;260,443;351,507;875,042;30,000;2,198;121,473;611,949;1,345;10,000;10,000;4,000;6,000;9,000;1,000;10,000;0,530;0,000;31,660;4,581;-3,351;3,633;0,257;0,130;0,242;0,658;0,743;3,905;0,840;0,625;1,833;0,640;0,000;0,000;0,705;303,154;0,000;0,000;308,795;0,000
J6;Compensatorio;10/4/2025;defender;1;Campeny;7,204;0,662;0,000;;;;;;;;36,066;5,007;35,977;0,000;0,000;0,000;0,000;0,000;1,322;2,000;0,018;0,184;0,000;0,000;0,000;0,000;1,000;0,000;1,000;0,000;0,000;0,000;0,000;5,755;2,084;-1,899;0,662;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,457;0,147;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
J6;Compensatorio;10/4/2025;forward;1;Andrews;7,204;4,165;0,000;;;;;;;;202,992;28,179;192,887;2,587;1,528;5,419;0,000;0,000;1,263;1,000;0,007;0,175;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;15,803;0,000;-2,687;4,120;0,018;0,007;0,020;0,000;0,000;0,000;0,000;1,350;0,440;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
J6;Compensatorio;10/4/2025;midfield;1;Izan;7,204;0,880;0,000;;;;;;;;81,100;11,258;37,239;42,923;0,871;0,000;0,000;0,000;0,756;1,000;0,008;0,105;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;11,900;1,960;0,000;0,665;0,212;0,003;0,000;0,000;0,000;0,000;0,013;0,253;0,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
J6;Compensatorio;10/4/2025;defender;1;Guillem;7,204;4,680;0,000;;;;;;;;671,412;93,205;168,197;57,823;33,835;52,388;185,559;173,499;463,187;17,000;1,227;64,299;359,058;0,838;6,000;5,000;2,000;4,000;5,000;0,000;6,000;0,452;0,000;30,728;5,016;-2,323;3,120;0,358;0,152;0,182;0,483;0,385;1,837;0,847;0,558;2,420;0,402;0,000;0,000;0,437;176,701;0,000;0,000;182,357;0,000
J6;Compensatorio;10/4/2025;defender;1;Escoruela;7,204;0,825;0,000;;;;;;;;61,587;8,549;49,106;12,478;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;8,330;0,000;0,000;0,727;0,098;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,402;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
J6;Compensatorio;10/4/2025;defender;4;Cano;7,204;2,757;0,000;;;;;;;;149,891;20,808;139,915;9,803;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;11,011;0,000;0,000;2,692;0,065;0,000;0,000;0,000;0,000;0,000;0,195;1,262;0,523;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
J6;Compensatorio;10/4/2025;midfield;18;Caravaca;7,204;0,978;0,000;;;;;;;;78,521;10,900;63,642;14,777;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;8,482;0,000;0,000;0,865;0,113;0,000;0,000;0,000;0,000;0,000;0,000;0,063;0,285;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
J6;Compensatorio;10/4/2025;midfield;29;Vacas;7,204;5,310;0,000;;;;;;;;310,635;43,122;257,170;41,713;11,674;0,000;0,000;0,000;2,813;2,000;0,027;0,390;0,000;0,000;0,000;0,000;1,000;0,000;0,000;1,000;0,000;0,000;0,000;13,241;2,691;-4,919;4,985;0,270;0,055;0,000;0,000;0,000;0,000;0,000;0,162;0,548;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
J6;Compensatorio;10/4/2025;;;;7,204;2,880;0,000;;;;;;;;285,841;39,680;126,831;24,733;8,630;14,448;49,556;58,334;149,376;5,889;0,387;20,736;107,890;0,243;1,778;1,667;1,000;1,111;1,778;0,222;1,778;0,109;0,000;15,212;1,815;-1,687;2,385;0,155;0,039;0,049;0,127;0,125;0,638;0,211;0,526;0,750;0,116;0,000;0,000;0,127;53,317;0,000;0,000;54,573;0,000
J6;Total;10/4/2025;forward;1;Mahicas;65,051;54,520;57,079;;;;;;;;6.934,837;106,606;2.472,053;1.841,654;735,741;716,040;422,180;149,868;1.659,023;327,000;7,098;25,503;570,753;1,182;36,000;8,000;94,000;53,000;94,000;50,000;36,000;1,537;5,228;31,222;5,520;-5,556;36,747;11,023;3,052;2,325;1,075;0,298;6,815;15,537;22,415;18,497;0,033;0,388;0,598;0,162;16,652;187,913;284,103;82,085;0,000
J6;Total;10/4/2025;forward;1;Andrews;114,516;97,885;100,482;;2,000;8,417;2,000;2,000;2,000;3,000;11.046,655;96,464;4.551,093;2.534,611;1.306,201;1.142,845;725,221;301,842;2.675,800;476,000;10,888;23,366;1.016,757;2,190;67,000;18,000;137,000;63,000;134,000;75,000;67,000;1,046;4,495;32,560;4,830;-6,502;70,397;15,422;5,652;3,880;1,905;0,630;8,655;29,827;40,108;21,445;0,098;0,693;0,695;0,328;46,961;323,361;319,689;149,460;0,000
J6;Total;10/4/2025;defender;1;Guillem;43,999;34,493;38,608;;;;;;;;4.407,988;100,183;1.503,705;924,479;472,086;577,442;515,033;204,462;1.394,494;190,000;5,077;31,693;709,564;1,663;27,000;7,000;54,000;27,000;48,000;34,000;27,000;1,028;6,076;30,728;5,016;-6,500;23,120;5,625;2,003;1,942;1,353;0,450;5,697;15,975;11,267;7,520;0,605;0,347;0,045;0,667;262,871;155,528;21,163;270,002;0,000
J6;Total;10/4/2025;defender;1;Escoruela;78,301;61,303;68,706;7,000;1,000;8,000;1,000;2,000;1,000;1,000;7.177,398;91,664;2.855,313;1.818,405;938,951;702,515;418,658;245,212;1.823,405;356,000;8,058;23,287;657,114;1,442;36,000;10,000;111,000;48,000;104,000;57,000;36,000;1,200;4,884;31,993;4,870;-7,645;41,798;11,335;4,118;2,428;1,115;0,508;9,088;25,167;16,048;10,137;0,105;0,502;0,368;0,458;46,993;224,790;172,476;209,262;0,000
J6;Total;10/4/2025;forward;1;Paredes;21,803;19,235;19,132;;;;;;;;2.731,233;125,266;781,969;424,686;333,343;377,101;376,228;378,544;1.331,455;122,000;4,127;61,066;753,628;1,660;23,000;12,000;26,000;23,000;30,000;20,000;23,000;0,812;7,325;31,660;4,759;-4,604;12,082;2,607;1,465;1,307;0,973;0,802;6,355;8,405;3,552;3,307;0,755;0,090;0,110;0,705;355,648;45,076;44,109;308,795;0,000
J6;Total;10/4/2025;defender;1;Campeny;115,025;92,772;100,929;;;;;;;;11.045,165;96,024;4.602,280;2.336,192;1.164,996;1.181,117;606,821;29,912;2.185,981;519,000;10,268;19,004;627,988;1,363;36,000;3,000;179,000;57,000;159,000;88,000;36,000;1,927;4,340;26,588;5,196;-5,778;68,900;13,713;4,755;3,812;1,530;0,062;11,058;29,247;29,410;19,012;0,180;0,520;0,420;0,180;79,004;231,895;199,616;85,287;0,000
J6;Total;10/4/2025;midfield;1;Adnane;93,158;80,735;81,742;;;;;;;;9.775,404;104,934;3.602,520;2.641,249;1.441,064;1.332,239;503,931;89,717;1.879,822;389,000;8,002;20,179;576,688;1,297;49,000;6,000;118,000;48,000;110,000;64,000;49,000;1,812;6,124;30,563;4,935;-6,972;51,693;16,432;6,373;4,660;1,383;0,193;12,142;30,360;31,750;12,422;0,047;0,487;0,687;0,070;21,787;207,245;313,279;30,400;0,000
J6;Total;10/4/2025;midfield;1;Izan;115,025;92,640;100,929;;;;;;;;10.388,172;90,312;4.077,636;2.653,972;1.560,083;1.163,759;598,240;109,124;2.079,939;424,000;9,327;18,082;685,303;1,630;39,000;8,000;154,000;41,000;134,000;56,000;39,000;1,946;4,875;27,943;5,052;-7,660;63,437;16,410;6,862;4,070;1,617;0,245;7,970;42,380;40,003;13,033;0,045;0,685;0,690;0,210;21,146;292,772;280,360;91,025;0,000
J6;Total;10/4/2025;forward;1;Canito;93,046;77,075;81,644;;;;;;;;8.972,060;96,426;3.913,049;1.602,741;999,525;1.057,395;774,186;279,089;2.555,989;413,000;9,813;27,470;1.040,670;2,277;69,000;17,000;98,000;76,000;99,000;71,000;69,000;1,370;5,359;32,119;5,064;-6,369;56,745;9,758;4,322;3,600;2,073;0,577;15,943;25,148;30,108;16,345;0,273;0,635;1,188;0,122;130,481;287,490;538,937;56,563;0,000
J6;Total;10/4/2025;defender;4;Cano;115,025;96,095;100,929;;;;;;;;11.610,996;100,943;5.246,987;2.526,383;1.294,791;1.020,027;403,555;91,147;1.805,670;437,000;8,862;15,698;489,277;1,077;35,000;3,000;154,000;49,000;140,000;59,000;35,000;2,076;4,432;30,054;5,041;-5,726;71,437;14,748;5,343;3,335;1,043;0,188;21,815;33,282;30,975;20,323;0,235;0,238;0,197;0,400;112,801;107,861;84,947;179,175;0,000
J6;Total;10/4/2025;midfield;18;Caravaca;43,486;30,407;38,157;;;;;;;;3.722,685;85,607;1.356,835;708,308;458,586;565,890;371,207;119,779;1.124,755;177,000;4,470;25,865;483,486;1,095;26,000;7,000;58,000;14,000;53,000;26,000;26,000;0,661;5,187;29,466;3,978;-6,620;20,852;4,410;1,977;1,923;0,987;0,258;7,420;10,125;12,085;5,935;0,295;0,422;0,297;0,082;134,741;187,126;122,243;39,376;0,000
J6;Total;10/4/2025;midfield;25;Meshak;71,381;62,873;62,634;;;;;;;;7.586,003;106,275;2.585,914;1.802,740;1.241,138;1.224,105;505,721;94,945;1.947,800;389,000;8,560;27,287;588,264;1,423;36,000;6,000;145,000;38,000;123,000;47,000;36,000;2,401;6,102;29,715;4,422;-5,967;40,337;11,180;5,445;4,307;1,398;0,207;8,005;29,467;24,708;7,153;0,110;0,575;0,738;0,000;52,123;250,654;285,487;0,000;0,000
J6;Total;10/4/2025;defender/LTI;27;Joan Puig;107,822;95,777;94,609;;;;;;;;10.496,844;97,354;4.328,991;2.553,625;1.312,135;1.374,269;550,075;158,191;2.350,927;512,000;10,613;21,804;695,234;1,565;48,000;8,000;183,000;61,000;140,000;80,000;48,000;2,173;5,704;30,006;4,739;-5,825;67,347;16,013;5,785;4,783;1,507;0,342;15,853;37,170;30,172;20,673;0,198;0,507;0,495;0,365;92,314;211,311;222,961;168,648;0,000
J6;Total;10/4/2025;midfield;29;Vacas;22,073;18,908;19,368;;;;;;;;1.971,600;89,320;859,993;369,386;246,636;337,803;61,309;6,825;305,038;80,000;1,465;13,819;58,148;0,128;4,000;1,000;25,000;13,000;22,000;16,000;4,000;1,592;4,419;26,009;4,578;-6,398;14,278;2,263;1,048;1,138;0,165;0,015;2,210;7,143;3,000;3,198;0,000;0,083;0,045;0,000;0,000;42,073;16,075;0,000;0,000
J6;Total;10/4/2025;;;;78,551;65,337;68,925;7,000;1,500;8,208;1,500;2,000;1,500;2,000;7.704,789;99,098;3.052,738;1.767,031;964,663;912,325;488,026;161,333;1.794,293;343,643;7,616;25,295;639,491;1,428;37,929;8,143;109,714;43,643;99,286;53,071;37,929;1,541;5,325;30,045;4,857;-6,294;45,655;10,781;4,157;3,108;1,295;0,341;9,930;24,231;23,257;12,786;0,213;0,441;0,470;0,268;98,109;196,793;207,532;119,291;0,000
