session;task;date;position;dorsal;player;time;active_time;effective_time;rpe;sleep;sleeping_hours;fatigue;pain;mood;stress;total_distance;minute_distance;distance_vrange1;distance_vrange2;distance_vrange3;distance_vrange4;distance_vrange5;distance_vrange6;hmld;hmld_count;hmld_time;hmld_relative;hsr;hsr_time;num_hsr;sprints;num_acc;num_acc_expl;num_dec;num_dec_expl;num_hids;hid_intervals;average_speed;max_speed;max_acc;max_dec;time_vrange1;time_vrange2;time_vrange3;time_vrange4;time_vrange5;time_vrange6;zone1_time;zone2_time;zone3_time;zone4_time;zone1_hsr_time;zone2_hsr_time;zone3_hsr_time;zone4_hsr_time;zone1_hsr_distance;zone2_hsr_distance;zone3_hsr_distance;zone4_hsr_distance;player_load
j14;Periodo 1;11/28/2025;defender;1;Campeny;51,732;44,977;0,000;;;;;;;;5.359,303;103,597;2.077,153;1.359,014;663,156;540,085;264,080;37,390;1.149,839;281,000;5,667;22,227;299,689;0,678;18,000;3,000;97,000;36,000;87,000;43,000;18,000;2,533;0,000;26,860;4,680;-5,539;31,520;8,148;2,763;1,788;0,677;0,080;9,943;25,417;10,125;0,075;0,105;0,433;0,140;0,000;39,944;191,342;68,403;0,000;0,000
j14;Periodo 1;11/28/2025;midfield;1;Adnane;51,732;46,203;0,000;;;;;;;;5.849,699;113,077;2.083,223;1.492,157;958,656;804,602;370,102;60,929;1.222,384;252,000;5,272;23,629;425,410;1,013;30,000;6,000;82,000;27,000;72,000;41,000;30,000;1,541;0,000;27,178;4,521;-6,341;28,677;9,313;4,242;2,820;1,013;0,138;3,368;14,383;23,408;7,312;0,055;0,350;0,490;0,082;21,216;150,520;214,814;21,719;0,000
j14;Periodo 1;11/28/2025;midfield;1;Izan;51,732;45,233;0,000;;;;;;;;5.776,458;111,661;1.951,634;1.685,651;887,072;569,184;291,907;130,427;1.328,750;254,000;5,857;25,685;421,738;0,965;27,000;8,000;86,000;25,000;79,000;37,000;27,000;1,708;0,000;31,416;5,174;-6,321;28,228;10,195;3,825;1,933;0,783;0,268;7,533;25,015;17,217;0,517;0,055;0,405;0,505;0,000;27,233;171,920;222,584;0,000;0,000
j14;Periodo 1;11/28/2025;defender;1;Guillem;51,732;45,668;0,000;;;;;;;;5.962,609;115,259;1.894,533;1.512,849;762,350;866,223;575,298;88,429;1.732,188;336,000;7,467;33,484;656,190;1,512;38,000;5,000;110,000;32,000;102,000;54,000;38,000;1,221;0,000;28,439;4,792;-5,386;28,413;9,355;3,257;2,942;1,510;0,192;5,618;19,472;12,713;4,955;0,202;0,465;0,665;0,033;92,700;190,338;295,828;16,277;0,000
j14;Periodo 1;11/28/2025;defender;1;Escoruela;51,732;44,678;0,000;;;;;;;;5.727,814;110,721;1.969,174;1.415,468;820,727;809,044;393,432;23,381;1.417,621;325,000;6,753;27,403;410,867;0,938;29,000;1,000;101,000;42,000;99,000;54,000;29,000;1,653;0,000;28,166;5,233;-5,825;28,780;8,585;3,497;2,742;1,025;0,050;7,652;12,472;11,762;2,410;0,077;0,400;0,330;0,053;38,127;165,572;147,387;25,111;0,000
j14;Periodo 1;11/28/2025;forward;1;Canito;51,732;44,362;0,000;;;;;;;;5.102,091;98,625;2.137,597;1.009,133;587,107;605,351;342,103;148,782;1.358,778;249,000;5,503;26,266;489,710;1,020;31,000;9,000;71,000;40,000;58,000;49,000;31,000;1,624;0,000;31,299;4,935;-6,890;32,482;6,138;2,497;2,048;0,887;0,310;2,070;6,162;25,347;13,852;0,068;0,118;0,698;0,135;32,640;55,893;336,457;64,720;0,000
j14;Periodo 1;11/28/2025;defender;4;Cano;51,732;43,943;0,000;;;;;;;;5.073,540;98,073;2.259,924;1.324,992;569,316;433,272;153,406;0,760;848,559;254,000;4,733;16,403;149,894;0,330;14,000;0,000;96,000;29,000;72,000;43,000;14,000;2,966;0,000;24,386;4,542;-6,499;31,675;8,008;2,402;1,453;0,403;0,002;16,460;27,288;5,340;1,612;0,103;0,185;0,042;0,000;49,425;79,402;21,068;0,000;0,000
j14;Periodo 1;11/28/2025;midfield;25;Meshak;51,732;47,035;0,000;;;;;;;;5.754,276;111,232;1.964,575;1.511,232;914,647;867,032;331,829;72,331;1.431,491;310,000;6,635;27,671;401,295;0,923;24,000;5,000;103,000;35,000;99,000;49,000;24,000;2,032;0,000;28,514;5,118;-6,562;29,367;9,547;4,018;3,048;0,895;0,160;5,972;24,307;18,240;2,072;0,135;0,495;0,235;0,058;63,776;213,813;101,884;21,822;0,000
j14;Periodo 1;11/28/2025;defender/LTI;27;Joan Puig;51,732;45,863;0,000;;;;;;;;6.076,512;117,461;2.159,522;1.560,072;752,535;691,613;301,178;40,235;1.340,096;315,000;6,190;25,905;335,336;0,708;25,000;5,000;113,000;40,000;91,000;46,000;25,000;2,015;0,000;26,729;4,477;-5,737;30,390;9,280;3,087;2,255;0,767;0,085;18,460;24,928;4,958;0,678;0,173;0,462;0,073;0,000;93,902;204,969;36,465;0,000;0,000
j14;Periodo 1;11/28/2025;forward;28;Khalid;51,732;45,377;0,000;;;;;;;;5.691,005;110,009;2.083,835;1.356,820;593,184;648,010;455,563;168,274;1.689,070;308,000;6,977;32,650;613,794;1,328;36,000;12,000;84,000;43,000;84,000;61,000;36,000;1,387;0,000;32,445;4,904;-6,306;30,997;8,242;2,483;2,147;1,165;0,343;2,572;7,967;26,263;13,698;0,313;0,148;0,738;0,128;139,690;69,625;345,749;58,731;0,000
j14;Periodo 1;11/28/2025;;;;51,732;45,334;0,000;;;;;;;;5.637,331;108,972;2.058,117;1.422,739;750,875;683,442;347,890;77,094;1.351,878;288,400;6,105;26,132;420,392;0,942;27,200;5,400;94,300;34,900;84,300;47,700;27,200;1,868;0,000;28,543;4,838;-6,141;30,053;8,681;3,207;2,318;0,913;0,163;7,965;18,741;15,537;4,718;0,129;0,346;0,392;0,049;59,865;149,339;179,064;20,838;0,000
j14;Periodo 3;11/28/2025;midfield/MC;1;Pla;14,804;13,902;0,000;;;;;;;;1.850,412;124,993;557,219;458,403;342,930;308,856;126,676;14,214;473,191;100,000;2,192;31,963;136,392;0,317;9,000;1,000;41,000;7,000;33,000;10,000;9,000;1,167;0,000;26,964;3,802;-4,583;8,108;2,850;1,492;1,078;0,342;0,032;3,540;3,442;4,242;2,770;0,037;0,268;0,012;0,000;18,216;112,928;5,248;0,000;0,000
j14;Periodo 3;11/28/2025;defender;1;Guillem;52,605;46,437;0,000;;;;;;;;5.770,727;109,700;1.894,491;1.549,345;922,975;761,730;456,186;85,063;1.464,583;293,000;6,492;27,841;532,730;1,258;29,000;5,000;98,000;24,000;88,000;54,000;29,000;1,598;0,000;30,523;4,665;-6,822;28,600;9,680;4,083;2,658;1,232;0,183;6,557;11,465;16,443;11,280;0,295;0,400;0,548;0,015;128,460;163,182;233,559;7,529;0,000
j14;Periodo 3;11/28/2025;defender;1;Escoruela;52,605;45,993;0,000;;;;;;;;5.422,959;103,089;2.106,543;1.263,113;626,234;728,494;438,536;62,830;1.302,249;244,000;5,740;24,755;492,725;1,152;25,000;4,000;85,000;29,000;62,000;43,000;25,000;1,939;0,000;29,663;4,863;-5,739;31,622;7,857;2,710;2,505;1,167;0,133;4,445;9,455;18,842;12,367;0,098;0,292;0,492;0,122;41,779;133,403;205,800;50,900;0,000
j14;Periodo 3;11/28/2025;defender;1;Campeny;52,605;45,530;0,000;;;;;;;;5.234,676;99,510;2.040,770;1.466,633;807,933;520,154;215,892;36,672;1.034,011;247,000;5,222;19,656;252,564;0,557;15,000;1,000;85,000;30,000;84,000;33,000;15,000;3,586;0,000;29,701;4,988;-6,060;30,408;9,118;3,530;1,815;0,580;0,078;2,530;10,600;20,707;17,027;0,000;0,232;0,215;0,067;0,000;106,238;94,769;31,975;0,000
